UUID,context,answer_order,Eldest_Counterbalance,Q-Order_NatPrior_vs._WhichWomRights,W3_Reserve_Treat,weight,age,age_group,gender,q00a_select_language,q01_eldest_child,q02_your_situation,q03_food_security,q04_afghan_reserves,q05_unfreeze_reserves,q05V2_frozen_reserves,q06_support_gov,q07b_taliban_gov_view,q07c_closer_view,q08_safety,q09_human_rights_women,q11_top_three_rights_right_to_education,q11_top_three_rights_right_to_choose_husband,q11_top_three_rights_right_to_divorce_or_0t_marry,q11_top_three_rights_free_in_public_0_harassment,q11_top_three_rights_freedom_to_choose_how_to_dress,q11_top_three_rights_right_to_work_and_earn_money,q11_top_three_rights_right_to_travel_without_escort,q11_top_three_rights_right_to_participate_in_gov,q11_top_three_rights_freedom_to_use_the_internet,q11_top_three_rights_access_healthcare_and_services,q11_top_three_rights_right_0t_be_beaten_by_family,q11_top_three_rights_something_else,q11_top_three_rights_0ne_of_these_are_important,q11V2_top_three_rights_right_to_education,q11V2_top_three_rights_right_to_choose_husband,q11V2_top_three_rights_right_to_divorce_or_0t_marry,q11V2_top_three_rights_free_in_public_0_harassment,q11V2_top_three_rights_freedom_to_choose_how_to_dress,q11V2_top_three_rights_right_to_work_and_earn_money,q11V2_top_three_rights_right_to_travel_without_escort,q11V2_top_three_rights_right_to_participate_in_gov,q11V2_top_three_rights_freedom_to_use_the_internet,q11V2_top_three_rights_access_healthcare_and_services,q11V2_top_three_rights_right_0t_be_beaten_by_family,q11V2_top_three_rights_right_to_seek_asylum,q11V2_top_three_rights_something_else,q11V2_top_three_rights_0ne_of_these_are_important_to_me,q11a_which_rights_open_end_translated,q12_14_agree_avoid_armed_conflict,q12_14_agree_human_rights_violation,q12_14_agree_basic_needs,q15_intl_support_gov,q16_intl_support_taliban,q17_your_views_support_a_peace_process,q17_your_views_use_military_force,q17_your_views_provide_military_support,q17_your_views_help_the_taliban_fight_isisk,q17_your_views_un_peacekeepers_maintain_peace,q17_your_views_afghan_need_international_help,q18_live,q19_financial_situation,q20_education,q21_province,q22_religion_importance,q23_marital_status,urban_rural
0d9cf9ea-bc80-4455-bd7b-61732248f0f2,2,1,1,1,,0.740032143,30,25_34,1,2,2,1,1,2,2,,1,4,2,1,5,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,5,5,5,1,1,0,0,0,0,0,1,3,1,3,25,4,2,1
0d9d8959-b8b9-4fd8-b38f-4225e6d2a287,2,1,2,,,1.697539394,98,65_and_over,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0da4298f-c6e7-4fd0-967c-fe868174cfe6,3,2,2,2,,0.45752813,22,18_24,1,1,2,5,1,2,3,,5,,,3,5,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,,5,5,4,1,1,0,0,0,0,0,0,1,6,2,13,4,2,1
0da9582f-d054-42eb-a45c-9dbe83267851,3,1,1,,,0.45752813,22,18_24,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0da9c3e9-72a1-492c-901e-22a8e2c69546,3,2,2,,,0.45752813,18,18_24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0daa3a86-881c-45d7-803f-0a72328f22da,3,1,1,2,,0.969846153,20,18_24,2,2,3,5,5,2,4,,5,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0daff7f7-9d1e-4a7e-b82d-f1348ed7a61f,2,1,1,,,1.724398601,48,45_54,1,1,3,3,3,2,2,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,تغلیم,,,,,,,,,,,,,,,,,,
0db3b8b1-55a3-49a8-81da-94df34cf911d,3,1,1,2,,0.45752813,23,18_24,1,1,3,1,1,2,3,,1,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0db6f3ca-13b9-4729-b0bf-90ec06829d2e,3,1,2,,,0.45752813,18,18_24,1,2,,3,1,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0db7d9bc-b406-45d3-b996-fc57a40bf66c,4,1,2,,,0.969846153,24,18_24,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0db986f7-c132-4069-8a00-b1e22955e0c9,2,1,1,,,0.740032143,30,25_34,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dbac1e3-622a-447f-b955-664026baa9f2,4,2,2,,,1.56868459,25,25_34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dbe6de2-f62e-4fa7-bdd5-2785659ee4b8,3,1,1,,,0.45752813,19,18_24,1,2,3,4,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dc24756-6e76-44e2-a804-17a10bcca598,3,1,2,,,0.740032143,32,25_34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dc51147-45fe-4d7f-94fa-2ebd169e0fcc,4,1,1,,2,0.740032143,27,25_34,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dc643ce-2089-4fa5-978e-c82a8a63345e,3,2,2,,,1.56868459,28,25_34,2,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dc7c93d-278b-4da0-9804-c792374431bc,3,1,1,1,,1.56868459,30,25_34,2,2,3,1,1,1,3,,1,4,2,1,4,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
0dc823cd-0b2e-49bf-bbff-fd0bd14acab3,4,1,2,,1,0.45752813,20,18_24,1,2,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dc907f7-5681-4ae3-b23e-6c1d1f43b856,3,1,1,,,0.45752813,23,18_24,1,2,3,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dcae5f5-12c9-49ce-a2e7-6c3935c3f676,3,1,2,1,,0.45752813,23,18_24,1,2,,5,3,1,1,,5,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dcbbc63-45b6-4b5e-b502-d4442dddd4b9,4,1,1,1,2,0.45752813,20,18_24,1,1,3,1,1,2,,1,3,5,,4,3,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,2,3,3,2,,,,,,,,,,,,,,
0dcf1ebb-4ad0-4e0f-8d0b-891bb15abe47,2,2,2,,,0.740032143,27,25_34,1,1,,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dd4b2d2-5ad4-4f48-aa1d-638dec53da11,3,1,1,,,0.45752813,19,18_24,1,2,3,1,1,2,1,,4,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dd4d0e9-e4f0-4a66-8bce-c9cf52b93e34,3,1,1,,,0.740032143,30,25_34,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dd811a1-9cb9-4f8e-8480-0edc84f6a247,4,1,2,,,0.45752813,19,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ddb293e-1ad6-4f4b-a22d-1d4ba2f27ec4,4,2,2,,1,1.56868459,34,25_34,2,1,,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ddfdece-b1f9-42c5-a625-a4c2bc8b9617,4,1,1,,,0.45752813,18,18_24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0de07ddc-cfce-45a2-9e9f-c25e92bb685a,2,2,2,2,,0.969846153,18,18_24,2,2,,3,5,2,2,,2,3,,3,4,0,1,0,1,0,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,5,5,5,3,2,1,1,1,0,1,1,,,,,,,
0de0d82e-f0eb-4dc3-b79e-25978b2d4c23,4,1,1,,,0.45752813,18,18_24,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0de36d9e-41c2-48c3-9714-2b0ff260dcc2,4,2,1,,,0.740032143,33,25_34,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0de3a0ad-ed6e-458a-895c-4fb4a0c2ea16,2,1,1,1,,1.56868459,32,25_34,2,2,1,1,1,2,3,,1,4,1,1,5,1,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,3,4,4,1,1,0,0,1,0,0,0,1,2,6,33,2,2,1
0de54aea-6ab3-42f9-b460-e6d1f7a22328,4,2,1,,1,0.800819823,98,65_and_over,1,1,3,4,1,1,2,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0de7e238-5295-4f6d-bfec-afb7c0a9e3b5,3,1,1,1,,1.724398601,48,45_54,1,2,1,1,1,2,4,,1,2,,1,5,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,3,1,5,1,1,0,0,0,0,1,0,1,3,6,22,1,2,1
0de9a222-9b40-4cac-ae9d-c82a72ef51cb,2,1,2,1,,0.740032143,29,25_34,1,1,1,1,1,2,2,,1,5,,1,5,1,1,0,0,0,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,5,5,5,1,1,1,0,0,0,0,0,1,3,6,13,4,2,1
0dec801e-d393-45ca-987b-efd9cbcd1e95,4,2,2,1,1,1.56868459,29,25_34,2,1,,5,5,2,3,,5,,,1,5,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
0df0a7e3-1608-49de-9263-4520cc856335,4,1,2,,,0.45752813,20,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0df17738-3d62-4ee5-9569-956c96321653,3,1,2,,,1.56868459,25,25_34,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0df18888-d4f2-40f4-937e-a5f931444d54,4,2,2,,,0.969846153,20,18_24,2,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0df2996c-9218-4740-8f5a-54f40cc9a5fc,2,1,2,1,,0.740032143,32,25_34,1,2,1,1,1,1,3,,3,3,,3,4,1,1,0,0,0,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,3,4,4,1,1,1,0,0,0,0,1,4,9,6,17,3,2,0
0df3d794-beae-4e28-a818-077e5af017ee,4,2,1,,2,0.45752813,22,18_24,1,2,3,4,1,1,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0df54358-6c70-453a-9bd3-92a87fc80f80,2,1,2,,,0.45752813,24,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0df8d6a5-7f19-4c79-a96d-79434ddf9339,2,1,1,1,,0.45752813,18,18_24,1,2,3,2,1,1,3,,1,4,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3,5,5,1,1,0,0,1,1,0,0,1,1,4,22,4,1,1
0dff4f67-af42-4be1-adae-3a12b40cfdc0,3,1,1,2,,0.45752813,20,18_24,1,2,2,5,1,2,3,,4,,,3,5,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,4,4,2,1,3,0,0,0,0,0,0,1,9,6,16,2,1,1
0e018c27-5c9c-44fc-ba5f-300d61635133,4,1,2,,1,0.45752813,22,18_24,1,1,,1,1,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e02cb05-7462-4054-b581-4098ee45ed91,4,2,2,,,2.170310229,43,35_44,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e05003f-b938-4ac6-b5fa-fad59cfb7be6,3,1,2,,,0.740032143,25,25_34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e0a5bf3-3ede-4bac-9ed8-e7a7b9896f70,2,2,1,1,,1.023851028,35,35_44,1,2,2,5,5,1,1,,5,,,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,5,5,5,2,2,1,0,0,0,0,0,1,10,6,22,4,2,1
0e0cfdb5-65d5-4b02-9ecc-217b95f4ed4a,4,2,1,1,2,0.45752813,21,18_24,1,2,3,3,4,1,,3,3,5,,3,3,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,,4,4,,,,,,,,,,,,,,,
0e11b5ce-6b62-4f31-a5a3-a2ffa7d6eb59,3,2,1,2,,0.740032143,30,25_34,1,2,2,1,1,2,2,,1,4,2,3,5,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,5,5,5,1,1,0,0,0,0,1,1,1,3,4,22,2,2,1
0e16f5f0-56da-470d-8cc3-450d869a5125,3,2,1,,,0.740032143,32,25_34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e1b4a9f-79d2-48cd-8a5e-30290114beae,3,1,1,,,1.663463131,60,55_64,1,1,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Education course,,,,,,,,,,,,,,,,,,
0e1be443-a0c3-4d7f-80f8-716885ca1cea,3,1,2,,,1.56868459,32,25_34,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e20d6ad-fc07-45c5-8117-7f15a221748b,3,2,1,1,,1.023851028,43,35_44,1,2,2,1,1,2,3,,1,3,,1,5,,,,,,,,,,,,,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,,5,5,5,2,1,1,1,0,0,0,1,1,4,1,5,1,2,1
0e21db3e-51f3-41eb-8209-b74e1896e3a1,4,1,1,,,0.45752813,18,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e2350ed-c7b4-486c-bf40-a8a6038d8684,4,2,2,,,3.655297324,50,45_54,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e25e05c-f65e-4cf6-8b68-80700dd5f0a3,4,1,2,,,0.45752813,24,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e2611c8-7cb4-4495-a4bf-c064146b12f4,2,2,1,2,,0.45752813,20,18_24,1,2,3,1,1,2,1,,1,4,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,4,4,5,3,1,1,1,1,1,1,1,4,3,6,18,4,1,0
0e28b811-ac7e-427c-bf5e-3372ed9245b7,4,1,2,2,2,0.45752813,18,18_24,1,2,,5,1,1,,2,1,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
0e2a90d4-99ad-4d75-92ca-ca180c76bcb5,4,2,2,,1,0.969846153,23,18_24,2,2,,5,5,2,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e2f1dfe-4fa1-4d71-b8af-aee714f0b3b7,4,1,2,,,0.45752813,23,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e321ad9-7683-4961-9a94-16be4cbd6e93,3,1,2,,,1.663463131,55,55_64,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e323048-d63e-43a0-83a2-e4d2408a91ac,3,1,1,,,1.697539394,98,65_and_over,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e3289a1-fdb0-4a02-9cb9-b80bc73d830a,3,2,1,2,,1.023851028,35,35_44,1,1,2,3,1,2,4,,3,4,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
0e347387-f5aa-4213-ad73-4564029b8472,4,2,2,1,1,1.023851028,40,35_44,1,1,2,1,1,2,4,,1,3,,2,3,,,,,,,,,,,,,,1,1,0,1,1,1,0,1,1,1,0,0,0,0,,,5,5,,,,,,,,,,,,,,,
0e353b2f-8afe-45be-b8e2-c9636871c645,2,2,2,,,0.45752813,20,18_24,1,2,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e3e55c3-9f4c-432c-950d-f62c50a3969f,4,2,1,,,1.023851028,41,35_44,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e404845-2653-4fd8-97d8-b391dfaa98da,4,1,2,,1,2.170310229,40,35_44,2,2,,3,1,2,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e455ee7-c9a3-46fe-8f27-76c0a4c6a56d,3,2,1,,,0.740032143,28,25_34,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e47b857-a1de-4cd4-b486-2844dc7e8145,4,1,1,,,1.56868459,25,25_34,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e481bc5-74f7-4f60-b34f-1f99debed757,2,1,1,,,0.740032143,30,25_34,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e492488-e3cf-4def-b2d9-fef880841bd3,4,1,2,1,1,0.969846153,24,18_24,2,2,,5,1,2,3,,4,,,1,4,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,4,4,4,2,1,0,0,0,0,0,1,,,,,,,
0e4aa1ec-7d7c-41e7-abbf-b7a38782f1d9,2,2,1,,,0.740032143,25,25_34,1,2,2,5,2,1,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e4bbc81-e4bb-46f7-b468-ec1b80e75e77,4,2,1,,2,0.969846153,20,18_24,2,2,1,5,5,1,,1,5,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e4e0e28-81e0-4d5a-bbf8-f2120af94450,4,1,2,1,2,1.023851028,35,35_44,1,2,,2,3,1,,1,3,5,,3,3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,3,3,3,2,,,,,,,,,,,,,,
0e4e6306-31b1-4319-ad95-8887cfe03fe7,3,1,2,1,,0.740032143,26,25_34,1,1,,3,2,2,3,,3,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e51ba2a-4042-4fc5-803b-d435f987748a,3,2,2,1,,0.45752813,24,18_24,1,2,,4,1,2,2,,1,4,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e5d48bd-dfe4-4d0b-8bad-159d21aef6f3,2,1,2,,,0.45752813,22,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e5d7b2d-06be-4492-be68-cb2fc48703b1,3,2,1,1,,0.740032143,31,25_34,1,2,3,3,1,2,2,,3,3,,2,5,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,5,5,5,3,,,,,,,,,,,,,,
0e60ed98-8918-4465-a56b-6f944674a28f,2,2,1,,,0.740032143,25,25_34,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e612be2-2414-4746-8a4f-1aadb84dcba2,2,2,2,,,0.740032143,26,25_34,1,2,,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e62e837-9d84-4319-aa9f-86e440be8222,2,2,2,,,0.45752813,20,18_24,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e637c9c-579c-407e-bcab-ff9fb380c48c,3,1,2,1,,1.023851028,35,35_44,1,2,,1,1,1,1,,3,3,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e639b27-6f07-4eb4-8279-140bae9d8003,2,2,2,,,0.45752813,18,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e64e802-459e-4a8e-96e9-cca61f76463d,4,2,1,1,1,1.023851028,38,35_44,1,1,2,3,5,1,3,,5,,,4,3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2,3,3,2,2,1,0,0,1,0,0,,,,,,,
0e660bce-d5c9-4e60-8af2-5eac27b79352,4,1,2,,,0.969846153,22,18_24,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e673d2e-106a-4b56-aca6-29841e7e62c7,4,2,1,,,1.724398601,45,45_54,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e67dd80-a4c2-466c-bd77-4f323de60846,2,2,1,2,,1.023851028,42,35_44,1,1,1,1,1,2,2,,1,3,,4,5,1,1,0,1,0,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,5,5,5,3,1,1,0,0,0,0,1,4,1,2,33,4,2,0
0e69e89b-e1dc-461c-b64d-4acf3d725a90,3,2,2,,,0.969846153,18,18_24,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e7130d4-83ef-4588-8f78-528a7121f0ec,2,2,1,,,0.45752813,19,18_24,1,2,1,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e71e36f-bcff-4695-bd37-bafd0562e4f9,4,2,2,,,0.969846153,19,18_24,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e736160-1711-43f5-94d3-0b1ccbc64c62,3,1,1,,,0.740032143,27,25_34,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e7bc0df-b84e-438e-b30c-8cb92cd5c90b,3,1,2,1,,2.170310229,35,35_44,2,2,,5,1,1,2,,5,,,1,4,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
0e868df9-8f93-4f20-a669-f2734a3faa33,2,2,2,1,,0.740032143,27,25_34,1,2,2,5,3,1,2,,3,1,,3,4,1,0,0,1,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,5,4,5,2,1,1,0,0,0,0,0,1,6,6,4,4,2,1
0e874ea9-3ff9-465d-b9a0-c5d353b1abfb,2,1,1,1,,0.740032143,25,25_34,1,2,3,5,4,1,2,,4,,,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,4,4,4,1,1,1,0,0,0,1,0,1,3,6,22,4,1,1
0e8b633e-0c11-4f8d-a0ab-6ab8ceb10540,2,2,2,,,0.45752813,19,18_24,1,1,,5,5,1,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e8fd8e0-6003-4c16-b47c-72a96c5f5386,4,2,1,1,1,0.969846153,18,18_24,2,1,2,5,5,1,2,,3,4,1,4,3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
0e9215db-ba49-4883-8d3b-81da2a12cbbb,3,2,1,,,1.023851028,35,35_44,1,2,3,5,1,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e92dfa9-76fd-47d8-895a-ffc2135a7661,2,1,2,,,0.740032143,29,25_34,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e95824e-3870-4dfb-881a-77260a78a3bb,3,2,1,1,,1.023851028,36,35_44,1,2,1,1,1,2,2,,1,4,2,2,5,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,5,5,5,3,3,1,0,0,1,0,0,1,10,6,22,4,2,1
0e96978c-baaf-4a08-8488-7b7992349690,3,1,1,,,0.969846153,24,18_24,2,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e985e00-1208-4bdd-8842-f01eb17a54a5,4,1,2,,1,0.45752813,23,18_24,1,2,,1,3,2,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e9bd113-1661-4288-b63e-d038efb057af,4,1,2,,2,1.697539394,98,65_and_over,2,1,,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e9c3eca-ff46-418e-9c9d-acffc502b247,3,2,,,,0.45752813,21,18_24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ea1f72b-c59d-4404-9f0e-e9c6bd7d59f0,2,1,1,2,,0.45752813,18,18_24,1,2,3,5,1,1,1,,1,5,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
0ea5cde9-a763-4b84-9376-7ba600d999da,4,2,1,,,0.740032143,34,25_34,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ea70220-12b6-43a1-8447-611cb36aace3,3,1,1,,,0.740032143,27,25_34,1,2,1,4,1,1,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ea928c3-be48-40e9-aae2-b03040ce372a,3,1,2,,,0.800819823,98,65_and_over,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
